	-0.285632	1.008644	-0.444242	-1.596771
	-0.270502	1.021724	-0.468193	-1.613040
	-0.255176	1.031796	-0.492389	-1.628612
	-0.239699	1.038831	-0.516818	-1.643411
	-0.224117	1.042852	-0.541469	-1.657376
	-0.208474	1.043933	-0.566330	-1.670463
	-0.192815	1.042188	-0.591387	-1.682644
	-0.177182	1.037769	-0.616626	-1.693903
	-0.161615	1.030853	-0.642035	-1.704235
	-0.146153	1.021635	-0.667598	-1.713640
	-0.130828	1.010321	-0.693303	-1.722126
	-0.115673	0.997119	-0.719135	-1.729699
	-0.100717	0.982231	-0.745080	-1.736368
	-0.085983	0.965856	-0.771126	-1.742140
	-0.071495	0.948176	-0.797258	-1.747020
	-0.057273	0.929365	-0.823463	-1.751009
	-0.043332	0.909578	-0.849728	-1.754107
	-0.029688	0.888961	-0.876040	-1.756310
	-0.016354	0.867640	-0.902385	-1.757615
	-0.003339	0.845730	-0.928749	-1.758013
	0.009347	0.823335	-0.955119	-1.757496
	0.021697	0.800546	-0.981482	-1.756056
	0.033705	0.777443	-1.007822	-1.753685
	0.045366	0.754097	-1.034128	-1.750374
	0.056678	0.730573	-1.060383	-1.746115
	0.067636	0.706928	-1.086575	-1.740904
	0.078240	0.683212	-1.112689	-1.734735
	0.088489	0.659471	-1.138710	-1.727606
	0.098381	0.635746	-1.164624	-1.719517
	0.107917	0.612076	-1.190416	-1.710469
	0.117098	0.588494	-1.216073	-1.700467
	0.125925	0.565033	-1.241580	-1.689517
	0.134401	0.541723	-1.266923	-1.677628
	0.142527	0.518590	-1.292088	-1.664810
	0.150306	0.495663	-1.317060	-1.651077
	0.157740	0.472965	-1.341826	-1.636445
	0.164835	0.450520	-1.366373	-1.620930
	0.171593	0.428351	-1.390687	-1.604553
	0.178018	0.406480	-1.414755	-1.587333
	0.184115	0.384927	-1.438565	-1.569293
	0.189889	0.363714	-1.462104	-1.550458
	0.195345	0.342858	-1.485361	-1.530852
	0.200488	0.322379	-1.508324	-1.510501
	0.205323	0.302294	-1.530981	-1.489433
	0.209858	0.282620	-1.553323	-1.467675
	0.214097	0.263374	-1.575338	-1.445254
	0.218048	0.244569	-1.597017	-1.422200
	0.221716	0.226221	-1.618350	-1.398541
	0.225110	0.208342	-1.639328	-1.374306
	0.228235	0.190945	-1.659943	-1.349523
	0.231099	0.174041	-1.680185	-1.324221
	0.233709	0.157639	-1.700049	-1.298429
	0.236074	0.141748	-1.719525	-1.272173
	0.238200	0.126375	-1.738608	-1.245481
	0.240096	0.111528	-1.757290	-1.218379
	0.241769	0.097210	-1.775566	-1.190894
	0.243227	0.083426	-1.793429	-1.163051
	0.244478	0.070178	-1.810875	-1.134875
	0.245531	0.057466	-1.827898	-1.106388
	0.246393	0.045291	-1.844494	-1.077614
	0.247072	0.033652	-1.860658	-1.048574
	0.247577	0.022545	-1.876387	-1.019291
	0.247915	0.011966	-1.891676	-0.989783
	0.248095	0.001911	-1.906523	-0.960070
	0.248123	-0.007628	-1.920924	-0.930171
	0.248009	-0.016657	-1.934876	-0.900102
	0.247759	-0.025184	-1.948378	-0.869881
	0.247381	-0.033220	-1.961426	-0.839522
	0.246883	-0.040774	-1.974019	-0.809042
	0.246272	-0.047858	-1.986155	-0.778453
	0.245554	-0.054483	-1.997831	-0.747768
	0.244736	-0.060663	-2.009048	-0.717001
	0.243826	-0.066411	-2.019803	-0.686162
	0.242830	-0.071741	-2.030095	-0.655262
	0.241754	-0.076667	-2.039924	-0.624311
	0.240604	-0.081205	-2.049289	-0.593319
	0.239386	-0.085370	-2.058189	-0.562294
	0.238106	-0.089179	-2.066623	-0.531244
	0.236768	-0.092647	-2.074592	-0.500177
	0.235378	-0.095791	-2.082094	-0.469099
	0.233941	-0.098628	-2.089131	-0.438017
	0.232462	-0.101175	-2.095701	-0.406937
	0.230944	-0.103449	-2.101805	-0.375864
	0.229393	-0.105468	-2.107443	-0.344803
	0.227811	-0.107250	-2.112615	-0.313758
	0.226202	-0.108811	-2.117322	-0.282734
	0.224570	-0.110170	-2.121563	-0.251734
	0.222917	-0.111345	-2.125339	-0.220761
	0.221247	-0.112353	-2.128650	-0.189819
	0.219562	-0.113212	-2.131497	-0.158911
	0.217863	-0.113940	-2.133881	-0.128039
	0.216154	-0.114555	-2.135802	-0.097206
	0.214436	-0.115075	-2.137260	-0.066413
	0.212710	-0.115517	-2.138256	-0.035663
	0.210977	-0.115899	-2.138791	-0.004958
	0.209239	-0.116240	-2.138865	0.025701
	0.207495	-0.116556	-2.138480	0.056312
	0.205747	-0.116866	-2.137635	0.086873
	0.203994	-0.117187	-2.136332	0.117383
	0.202236	-0.117537	-2.134571	0.147841
	0.200473	-0.117933	-2.132354	0.178244
	0.198704	-0.118392	-2.129680	0.208591
	0.196928	-0.118933	-2.126551	0.238881
	0.195144	-0.119571	-2.122968	0.269111
	0.193350	-0.120325	-2.118931	0.299280
	0.191546	-0.121211	-2.114442	0.329385
	0.189727	-0.122246	-2.109501	0.359425
	0.187894	-0.123447	-2.104110	0.389396
	0.186042	-0.124830	-2.098269	0.419297
	0.184169	-0.126412	-2.091979	0.449124
	0.182273	-0.128208	-2.085243	0.478873
	0.180350	-0.130234	-2.078059	0.508542
